onset	duration	trial_type	value	sample	stim_file
328.67724609375		blank_white_screen	705	673131	
328.86474609375		tool_visual_imagery_task	602	673515	
331.876953125		blank_white_screen	705	679684	
345.99365234375		blank_white_screen	705	708595	
346.1669921875		animal_visual_imagery_task	602	708950	
349.1767578125		blank_white_screen	705	715114	
363.35986328125		blank_white_screen	705	744161	
363.54736328125		animal_visual_imagery_task	602	744545	
366.56005859375		blank_white_screen	705	750715	
381.57666015625		blank_white_screen	705	781469	
381.77001953125		animal_visual_imagery_task	602	781865	
384.77685546875		blank_white_screen	705	788023	
399.2265625		blank_white_screen	705	817616	
399.41552734375		animal_visual_imagery_task	602	818003	
402.42626953125		blank_white_screen	705	824169	
417.193359375		blank_white_screen	705	854412	
417.37451171875		tool_visual_imagery_task	602	854783	
420.37646484375		blank_white_screen	705	860931	
435.07666015625		blank_white_screen	705	891037	
435.2685546875		animal_visual_imagery_task	602	891430	
438.2763671875		blank_white_screen	705	897590	
452.69287109375		blank_white_screen	705	927115	
452.8837890625		animal_visual_imagery_task	602	927506	
455.89306640625		blank_white_screen	705	933669	
470.142578125		blank_white_screen	705	962852	
470.32861328125		animal_visual_imagery_task	602	963233	
473.3427734375		blank_white_screen	705	969406	
488.376953125		blank_white_screen	705	1000196	
488.56396484375		animal_visual_imagery_task	602	1000579	
491.576171875		blank_white_screen	705	1006748	
506.44287109375		blank_white_screen	705	1037195	
506.6328125		animal_visual_imagery_task	602	1037584	
509.642578125		blank_white_screen	705	1043748	
524.47607421875		blank_white_screen	705	1074127	
524.65576171875		tool_visual_imagery_task	602	1074495	
527.6591796875		blank_white_screen	705	1080646	
578.0087890625		blank_white_screen	705	1183762	
578.20361328125		tool_visual_imagery_task	602	1184161	tools/vacuum_cleaner_PNG56.png
581.208984375		blank_white_screen	705	1190316	
596.07568359375		blank_white_screen	705	1220763	
596.2685546875		tool_visual_imagery_task	602	1221158	tools/broom_PNG58.png
599.275390625		blank_white_screen	705	1227316	
613.7919921875		blank_white_screen	705	1257046	
613.978515625		animal_visual_imagery_task	602	1257428	animals/elephants_PNG18808.png
616.9921875		blank_white_screen	705	1263600	
631.67529296875		blank_white_screen	705	1293671	
631.8720703125		tool_visual_imagery_task	602	1294074	tools/hand_saw_PNG9540.png
634.875		blank_white_screen	705	1300224	
649.75830078125		blank_white_screen	705	1330705	
649.95556640625		animal_visual_imagery_task	602	1331109	animals/bear_PNG23456.png
652.95849609375		blank_white_screen	705	1337259	
667.8916015625		blank_white_screen	705	1367842	
668.08544921875		animal_visual_imagery_task	602	1368239	animals/dog_PNG50396.png
671.091796875		blank_white_screen	705	1374396	
685.45849609375		blank_white_screen	705	1403819	
685.64013671875		animal_visual_imagery_task	602	1404191	animals/crow_PNG3114.png
688.6416015625		blank_white_screen	705	1410338	
703.57470703125		blank_white_screen	705	1440921	
703.7666015625		animal_visual_imagery_task	602	1441314	animals/crab_PNG37.png
706.77490234375		blank_white_screen	705	1447475	
720.875		blank_white_screen	705	1476352	
721.0703125		animal_visual_imagery_task	602	1476752	animals/frog_PNG35767.png
724.07470703125		blank_white_screen	705	1482905	
738.69140625		blank_white_screen	705	1512840	
738.88671875		animal_visual_imagery_task	602	1513240	animals/tiger_PNG23242.png
