onset	duration	trial_type	value	sample	stim_file
387.5810546875		blank_white_screen	705	793766	
387.76953125		animal_visual_imagery_task	602	794152	animals/owl_PNG26.png
390.78076171875		blank_white_screen	705	800319	
405.1806640625		blank_white_screen	705	829810	
405.36962890625		tool_visual_imagery_task	602	830197	tools/scissors_PNG28.png
408.380859375		blank_white_screen	705	836364	
422.49755859375		blank_white_screen	705	865275	
422.685546875		animal_visual_imagery_task	602	865660	animals/crab_PNG37.png
425.697265625		blank_white_screen	705	871828	
440.7470703125		blank_white_screen	705	902650	
440.943359375		animal_visual_imagery_task	602	903052	animals/crow_PNG3114.png
443.947265625		blank_white_screen	705	909204	
458.947265625		blank_white_screen	705	939924	
459.12109375		tool_visual_imagery_task	602	940280	tools/broom_PNG58.png
462.13037109375		blank_white_screen	705	946443	
476.86376953125		blank_white_screen	705	976617	
477.04833984375		tool_visual_imagery_task	602	976995	tools/keyboard_PNG5858.png
480.0634765625		blank_white_screen	705	983170	
494.513671875		blank_white_screen	705	1012764	
494.70751953125		tool_visual_imagery_task	602	1013161	tools/computer_mouse_PNG7688.png
497.71337890625		blank_white_screen	705	1019317	
512.66357421875		blank_white_screen	705	1049935	
512.83935546875		tool_visual_imagery_task	602	1050295	tools/hammer_PNG1133.png
515.8466796875		blank_white_screen	705	1056454	
530.796875		blank_white_screen	705	1087072	
530.9814453125		tool_visual_imagery_task	602	1087450	tools/hand_saw_PNG9540.png
533.9970703125		blank_white_screen	705	1093626	
548.3134765625		blank_white_screen	705	1122946	
548.4921875		tool_visual_imagery_task	602	1123312	tools/broom_PNG58.png
551.49658203125		blank_white_screen	705	1129465	
566.4130859375		blank_white_screen	705	1160014	
566.603515625		tool_visual_imagery_task	602	1160404	tools/shovel_PNG7598.png
569.61328125		blank_white_screen	705	1166568	
583.97998046875		blank_white_screen	705	1195991	
584.15673828125		animal_visual_imagery_task	602	1196353	animals/cock_PNG21.png
587.1630859375		blank_white_screen	705	1202510	
644.7294921875		blank_white_screen	705	1320406	
