onset	duration	trial_type	value	sample	stim_file
335.69482421875		blank_white_screen	705	687503	
335.8837890625		tool_visual_imagery_task	602	687890	
338.89501953125		blank_white_screen	705	694057	
352.99462890625		blank_white_screen	705	722933	
353.18603515625		animal_visual_imagery_task	602	723325	
356.19482421875		blank_white_screen	705	729487	
370.3779296875		blank_white_screen	705	758534	
370.56640625		animal_visual_imagery_task	602	758920	
373.578125		blank_white_screen	705	765088	
388.59423828125		blank_white_screen	705	795841	
388.7880859375		animal_visual_imagery_task	602	796238	
391.79443359375		blank_white_screen	705	802395	
406.24462890625		blank_white_screen	705	831989	
406.43408203125		animal_visual_imagery_task	602	832377	
409.4443359375		blank_white_screen	705	838542	
424.1943359375		blank_white_screen	705	868750	
424.3935546875		tool_visual_imagery_task	602	869158	
427.39404296875		blank_white_screen	705	875303	
442.09423828125		blank_white_screen	705	905409	
442.28759765625		animal_visual_imagery_task	602	905805	
445.2939453125		blank_white_screen	705	911962	
459.7109375		blank_white_screen	705	941488	
459.90283203125		animal_visual_imagery_task	602	941881	
462.91064453125		blank_white_screen	705	948041	
477.16064453125		blank_white_screen	705	977225	
477.3466796875		animal_visual_imagery_task	602	977606	
480.36083984375		blank_white_screen	705	983779	
495.39404296875		blank_white_screen	705	1014567	
495.57177734375		animal_visual_imagery_task	602	1014931	
498.5771484375		blank_white_screen	705	1021086	
513.46044921875		blank_white_screen	705	1051567	
513.65185546875		animal_visual_imagery_task	602	1051959	
516.66015625		blank_white_screen	705	1058120	
531.47705078125		blank_white_screen	705	1088465	
531.673828125		tool_visual_imagery_task	602	1088868	
534.6767578125		blank_white_screen	705	1095018	
585.009765625		blank_white_screen	705	1198100	
585.20458984375		tool_visual_imagery_task	602	1198499	tools/vacuum_cleaner_PNG56.png
588.2099609375		blank_white_screen	705	1204654	
603.07666015625		blank_white_screen	705	1235101	
603.27197265625		tool_visual_imagery_task	602	1235501	tools/broom_PNG58.png
606.2763671875		blank_white_screen	705	1241654	
620.79345703125		blank_white_screen	705	1271385	
620.98095703125		animal_visual_imagery_task	602	1271769	animals/elephants_PNG18808.png
623.9931640625		blank_white_screen	705	1277938	
638.67626953125		blank_white_screen	705	1308009	
638.8740234375		tool_visual_imagery_task	602	1308414	tools/hand_saw_PNG9540.png
641.87646484375		blank_white_screen	705	1314563	
656.759765625		blank_white_screen	705	1345044	
656.958984375		animal_visual_imagery_task	602	1345452	animals/bear_PNG23456.png
659.95947265625		blank_white_screen	705	1351597	
674.89306640625		blank_white_screen	705	1382181	
675.08837890625		animal_visual_imagery_task	602	1382581	animals/dog_PNG50396.png
678.0927734375		blank_white_screen	705	1388734	
692.44287109375		blank_white_screen	705	1418123	
692.642578125		animal_visual_imagery_task	602	1418532	animals/crow_PNG3114.png
695.642578125		blank_white_screen	705	1424676	
710.576171875		blank_white_screen	705	1455260	
710.7685546875		animal_visual_imagery_task	602	1455654	animals/crab_PNG37.png
713.77587890625		blank_white_screen	705	1461813	
727.8759765625		blank_white_screen	705	1490690	
728.07275390625		animal_visual_imagery_task	602	1491093	animals/frog_PNG35767.png
731.07568359375		blank_white_screen	705	1497243	
745.6923828125		blank_white_screen	705	1527178	
745.8896484375		animal_visual_imagery_task	602	1527582	animals/tiger_PNG23242.png
748.892578125		blank_white_screen	705	1533732	
763.6923828125		blank_white_screen	705	1564042	
763.87890625		tool_visual_imagery_task	602	1564424	tools/corkscrew_PNG43.png
766.892578125		blank_white_screen	705	1570596	
781.49267578125		blank_white_screen	705	1600497	
781.68017578125		animal_visual_imagery_task	602	1600881	animals/lion_PNG562.png
784.6923828125		blank_white_screen	705	1607050	
841.49169921875		blank_white_screen	705	1723375	
841.67919921875		animal_visual_imagery_task	602	1723759	
844.69189453125		blank_white_screen	705	1729929	
858.80859375		blank_white_screen	705	1758840	
858.99365234375		tool_visual_imagery_task	602	1759219	
862.00830078125		blank_white_screen	705	1765393	
876.27490234375		blank_white_screen	705	1794611	
876.46923828125		tool_visual_imagery_task	602	1795009	
879.47509765625		blank_white_screen	705	1801165	
893.6416015625		blank_white_screen	705	1830178	
893.83251953125		animal_visual_imagery_task	602	1830569	
896.841796875		blank_white_screen	705	1836732	
911.29150390625		blank_white_screen	705	1866325	
911.478515625		tool_visual_imagery_task	602	1866708	
914.49169921875		blank_white_screen	705	1872879	
928.75830078125		blank_white_screen	705	1902097	
928.95263671875		tool_visual_imagery_task	602	1902495	
931.9580078125		blank_white_screen	705	1908650	
946.30810546875		blank_white_screen	705	1938039	
946.505859375		animal_visual_imagery_task	602	1938444	
949.5078125		blank_white_screen	705	1944592	
964.07470703125		blank_white_screen	705	1974425	
964.263671875		animal_visual_imagery_task	602	1974812	
967.27490234375		blank_white_screen	705	1980979	
981.44091796875		blank_white_screen	705	2009991	
981.64013671875		tool_visual_imagery_task	602	2010399	
984.64111328125		blank_white_screen	705	2016545	
999.57421875		blank_white_screen	705	2047128	
999.77099609375		tool_visual_imagery_task	602	2047531	
1002.7744140625		blank_white_screen	705	2053682	
1017.69091796875		blank_white_screen	705	2084231	
1017.8837890625		animal_visual_imagery_task	602	2084626	
1020.89111328125		blank_white_screen	705	2090785	
1035.107421875		blank_white_screen	705	2119900	
1035.296875		animal_visual_imagery_task	602	2120288	
1038.3076171875		blank_white_screen	705	2126454	
1095.14013671875		blank_white_screen	705	2242847	
1095.34130859375		tool_visual_imagery_task	602	2243259	
1113.37353515625		blank_white_screen	705	2280189	
1113.55126953125		animal_visual_imagery_task	602	2280553	
1131.10693359375		blank_white_screen	705	2316507	
1131.2900390625		tool_visual_imagery_task	602	2316882	
1148.42333984375		blank_white_screen	705	2351971	
1148.60791015625		tool_visual_imagery_task	602	2352349	
1165.85693359375		blank_white_screen	705	2387675	
1166.03515625		tool_visual_imagery_task	602	2388040	
1183.43994140625		blank_white_screen	705	2423685	
1183.6337890625		tool_visual_imagery_task	602	2424082	
1200.7900390625		blank_white_screen	705	2459218	
1200.98193359375		animal_visual_imagery_task	602	2459611	
1218.93994140625		blank_white_screen	705	2496389	
1219.11376953125		animal_visual_imagery_task	602	2496745	
1236.28955078125		blank_white_screen	705	2531921	
1236.47705078125		tool_visual_imagery_task	602	2532305	
1254.1728515625		blank_white_screen	705	2568546	
1254.369140625		tool_visual_imagery_task	602	2568948	
1271.9560546875		blank_white_screen	705	2604966	
1272.14208984375		animal_visual_imagery_task	602	2605347	
1289.30615234375		blank_white_screen	705	2640499	
1289.48974609375		animal_visual_imagery_task	602	2640875	
1336.38916015625		blank_white_screen	705	2736925	
1336.87353515625		tool_visual_imagery_task	602	2737917	tools/keyboard_PNG5858.png
1339.87255859375		blank_white_screen	705	2744059	
1354.17236328125		blank_white_screen	705	2773345	
1354.65478515625		tool_visual_imagery_task	602	2774333	tools/pen_PNG7418.png
1357.6552734375		blank_white_screen	705	2780478	
1371.921875		blank_white_screen	705	2809696	
1372.41162109375		animal_visual_imagery_task	602	2810699	animals/crab_PNG37.png
1375.421875		blank_white_screen	705	2816864	
1389.30517578125		blank_white_screen	705	2845297	
1389.79296875		tool_visual_imagery_task	602	2846296	tools/hammer_PNG1133.png
1392.8056640625		blank_white_screen	705	2852466	
1407.50537109375		blank_white_screen	705	2882571	
1407.998046875		animal_visual_imagery_task	602	2883580	animals/elephants_PNG18808.png
1411.00537109375		blank_white_screen	705	2889739	
1424.87158203125		blank_white_screen	705	2918137	
1425.36669921875		animal_visual_imagery_task	602	2919151	animals/duck_PNG5028.png
1428.37158203125		blank_white_screen	705	2925305	
1442.705078125		blank_white_screen	705	2954660	
1443.19970703125		tool_visual_imagery_task	602	2955673	tools/broom_PNG58.png
1446.205078125		blank_white_screen	705	2961828	
1460.60498046875		blank_white_screen	705	2991319	
1461.0927734375		tool_visual_imagery_task	602	2992318	tools/bottle_opener_PNG24.png
1464.10498046875		blank_white_screen	705	2998487	
1478.85498046875		blank_white_screen	705	3028695	
1479.34814453125		animal_visual_imagery_task	602	3029705	animals/bear_PNG23456.png
1482.35498046875		blank_white_screen	705	3035863	
1497.0380859375		blank_white_screen	705	3065934	
1497.5234375		tool_visual_imagery_task	602	3066928	tools/toothbrash_PNG10557.png
1500.5380859375		blank_white_screen	705	3073102	
1514.67138671875		blank_white_screen	705	3102047	
1515.15576171875		animal_visual_imagery_task	602	3103039	animals/crow_PNG3114.png
1518.17138671875		blank_white_screen	705	3109215	
1532.52099609375		blank_white_screen	705	3138603	
1533.00390625		tool_visual_imagery_task	602	3139592	tools/chain_saw_PNG18513.png
1536.021484375		blank_white_screen	705	3145772	
1592.27099609375		blank_white_screen	705	3260971	
1592.46728515625		tool_visual_imagery_task	602	3261373	tools/hammer_PNG1133.png
1595.470703125		blank_white_screen	705	3267524	
1610.1708984375		blank_white_screen	705	3297630	
1610.3515625		tool_visual_imagery_task	602	3298000	tools/microwave_PNG15726.png
1613.35400390625		blank_white_screen	705	3304149	
1628.2705078125		blank_white_screen	705	3334698	
1628.4619140625		animal_visual_imagery_task	602	3335090	animals/pig_PNG2215.png
1631.470703125		blank_white_screen	705	3341252	
1646.2373046875		blank_white_screen	705	3371494	
1646.421875		animal_visual_imagery_task	602	3371872	animals/crab_PNG37.png
1649.43701171875		blank_white_screen	705	3378047	
1663.70361328125		blank_white_screen	705	3407265	
1663.89453125		tool_visual_imagery_task	602	3407656	tools/computer_mouse_PNG7688.png
1666.90380859375		blank_white_screen	705	3413819	
1681.72021484375		blank_white_screen	705	3444163	
1681.916015625		animal_visual_imagery_task	602	3444564	animals/elephants_PNG18808.png
1684.92041015625		blank_white_screen	705	3450717	
1699.8037109375		blank_white_screen	705	3481198	
1699.986328125		animal_visual_imagery_task	602	3481572	animals/frog_PNG35767.png
1702.98681640625		blank_white_screen	705	3487717	
1717.6201171875		blank_white_screen	705	3517686	
1717.81591796875		animal_visual_imagery_task	602	3518087	animals/tiger_PNG23242.png
1720.81982421875		blank_white_screen	705	3524239	
1735.45361328125		blank_white_screen	705	3554209	
1735.64892578125		tool_visual_imagery_task	602	3554609	tools/hammer_PNG1133.png
1738.6533203125		blank_white_screen	705	3560762	
1753.736328125		blank_white_screen	705	3591652	
1753.93408203125		animal_visual_imagery_task	602	3592057	animals/tiger_PNG23242.png
1756.9365234375		blank_white_screen	705	3598206	
1771.56982421875		blank_white_screen	705	3628175	
1771.76708984375		animal_visual_imagery_task	602	3628579	animals/bear_PNG23456.png
1774.76953125		blank_white_screen	705	3634728	
1788.91943359375		blank_white_screen	705	3663707	
1789.11865234375		animal_visual_imagery_task	602	3664115	animals/duck_PNG5028.png
1792.11962890625		blank_white_screen	705	3670261	
1853.2861328125		blank_white_screen	705	3795530	
1853.4853515625		tool_visual_imagery_task	602	3795938	
1870.9189453125		blank_white_screen	705	3831642	
1871.11767578125		tool_visual_imagery_task	602	3832049	
1888.935546875		blank_white_screen	705	3868540	
1889.123046875		tool_visual_imagery_task	602	3868924	
1906.9853515625		blank_white_screen	705	3905506	
1907.17578125		tool_visual_imagery_task	602	3905896	
1925.10205078125		blank_white_screen	705	3942609	
1925.2880859375		tool_visual_imagery_task	602	3942990	
1942.4521484375		blank_white_screen	705	3978142	
1942.6513671875		tool_visual_imagery_task	602	3978550	
1959.88525390625		blank_white_screen	705	4013845	
1960.06591796875		animal_visual_imagery_task	602	4014215	
1977.35205078125		blank_white_screen	705	4049617	
1977.53662109375		animal_visual_imagery_task	602	4049995	
1995.0517578125		blank_white_screen	705	4085866	
1995.24658203125		animal_visual_imagery_task	602	4086265	
2012.70166015625		blank_white_screen	705	4122013	
2012.89306640625		tool_visual_imagery_task	602	4122405	
2030.00146484375		blank_white_screen	705	4157443	
2030.19384765625		tool_visual_imagery_task	602	4157837	
2047.51806640625		blank_white_screen	705	4193317	
2047.7158203125		animal_visual_imagery_task	602	4193722	
2101.96826171875		blank_white_screen	705	4304831	
2102.15185546875		tool_visual_imagery_task	602	4305207	
2105.16796875		blank_white_screen	705	4311384	
2120.15087890625		blank_white_screen	705	4342069	
2120.3447265625		animal_visual_imagery_task	602	4342466	
2123.35107421875		blank_white_screen	705	4348623	
2137.60107421875		blank_white_screen	705	4377807	
2137.78857421875		animal_visual_imagery_task	602	4378191	
2140.80078125		blank_white_screen	705	4384360	
2155.70068359375		blank_white_screen	705	4414875	
