onset	duration	trial_type	value	sample	stim_file
336.32275390625		blank_white_screen	705	688789	
336.51611328125		tool_visual_imagery_task	602	689185	
339.52294921875		blank_white_screen	705	695343	
353.62255859375		blank_white_screen	705	724219	
353.818359375		animal_visual_imagery_task	602	724620	
356.822265625		blank_white_screen	705	730772	
371.005859375		blank_white_screen	705	759820	
371.19873046875		animal_visual_imagery_task	602	760215	
374.2060546875		blank_white_screen	705	766374	
389.22216796875		blank_white_screen	705	797127	
389.42138671875		animal_visual_imagery_task	602	797535	
392.42236328125		blank_white_screen	705	803681	
406.8720703125		blank_white_screen	705	833274	
407.06640625		animal_visual_imagery_task	602	833672	
410.072265625		blank_white_screen	705	839828	
424.8388671875		blank_white_screen	705	870070	
425.02685546875		tool_visual_imagery_task	602	870455	
428.0390625		blank_white_screen	705	876624	
442.72216796875		blank_white_screen	705	906695	
442.9208984375		animal_visual_imagery_task	602	907102	
445.921875		blank_white_screen	705	913248	
460.33837890625		blank_white_screen	705	942773	
460.53564453125		animal_visual_imagery_task	602	943177	
463.53857421875		blank_white_screen	705	949327	
477.78857421875		blank_white_screen	705	978511	
477.97900390625		animal_visual_imagery_task	602	978901	
480.98876953125		blank_white_screen	705	985065	
496.02197265625		blank_white_screen	705	1015853	
496.20458984375		animal_visual_imagery_task	602	1016227	
499.22216796875		blank_white_screen	705	1022407	
514.0888671875		blank_white_screen	705	1052854	
514.28466796875		animal_visual_imagery_task	602	1053255	
517.28857421875		blank_white_screen	705	1059407	
532.12158203125		blank_white_screen	705	1089785	
532.30615234375		tool_visual_imagery_task	602	1090163	
535.32177734375		blank_white_screen	705	1096339	
584.88818359375		blank_white_screen	705	1197851	
585.0869140625		tool_visual_imagery_task	602	1198258	tools/vacuum_cleaner_PNG56.png
588.10498046875		blank_white_screen	705	1204439	
602.97119140625		blank_white_screen	705	1234885	
603.154296875		tool_visual_imagery_task	602	1235260	tools/broom_PNG58.png
606.17138671875		blank_white_screen	705	1241439	
620.6708984375		blank_white_screen	705	1271134	
620.86376953125		animal_visual_imagery_task	602	1271529	animals/elephants_PNG18808.png
623.87109375		blank_white_screen	705	1277688	
638.57080078125		blank_white_screen	705	1307793	
638.75732421875		tool_visual_imagery_task	602	1308175	tools/hand_saw_PNG9540.png
641.77099609375		blank_white_screen	705	1314347	
656.654296875		blank_white_screen	705	1344828	
656.84228515625		animal_visual_imagery_task	602	1345213	animals/bear_PNG23456.png
659.85400390625		blank_white_screen	705	1351381	
674.78759765625		blank_white_screen	705	1381965	
674.97119140625		animal_visual_imagery_task	602	1382341	animals/dog_PNG50396.png
677.98779296875		blank_white_screen	705	1388519	
692.33740234375		blank_white_screen	705	1417907	
692.525390625		animal_visual_imagery_task	602	1418292	animals/crow_PNG3114.png
695.537109375		blank_white_screen	705	1424460	
