onset	duration	trial_type	value	sample	stim_file
373.85400390625		blank_white_screen	705	765653	
374.04150390625		tool_visual_imagery_task	602	766037	
377.05419921875		blank_white_screen	705	772207	
391.15380859375		blank_white_screen	705	801083	
391.34375		animal_visual_imagery_task	602	801472	
394.35400390625		blank_white_screen	705	807637	
408.537109375		blank_white_screen	705	836684	
408.72412109375		animal_visual_imagery_task	602	837067	
411.7373046875		blank_white_screen	705	843238	
426.75390625		blank_white_screen	705	873992	
426.947265625		animal_visual_imagery_task	602	874388	
429.95361328125		blank_white_screen	705	880545	
444.40380859375		blank_white_screen	705	910139	
444.59228515625		animal_visual_imagery_task	602	910525	
447.603515625		blank_white_screen	705	916692	
462.353515625		blank_white_screen	705	946900	
462.5517578125		tool_visual_imagery_task	602	947306	
465.5537109375		blank_white_screen	705	953454	
480.25341796875		blank_white_screen	705	983559	
480.44580078125		animal_visual_imagery_task	602	983953	
483.45361328125		blank_white_screen	705	990113	
497.8701171875		blank_white_screen	705	1019638	
498.06103515625		animal_visual_imagery_task	602	1020029	
501.06982421875		blank_white_screen	705	1026191	
515.31982421875		blank_white_screen	705	1055375	
515.505859375		animal_visual_imagery_task	602	1055756	
518.52001953125		blank_white_screen	705	1061929	
533.55322265625		blank_white_screen	705	1092717	
533.72998046875		animal_visual_imagery_task	602	1093079	
536.736328125		blank_white_screen	705	1099236	
551.61962890625		blank_white_screen	705	1129717	
551.81005859375		animal_visual_imagery_task	602	1130107	
554.81982421875		blank_white_screen	705	1136271	
569.63623046875		blank_white_screen	705	1166615	
569.83203125		tool_visual_imagery_task	602	1167016	
572.83642578125		blank_white_screen	705	1173169	
624.15283203125		blank_white_screen	705	1278265	
624.34619140625		tool_visual_imagery_task	602	1278661	tools/vacuum_cleaner_PNG56.png
627.3525390625		blank_white_screen	705	1284818	
642.21923828125		blank_white_screen	705	1315265	
642.41455078125		tool_visual_imagery_task	602	1315665	tools/broom_PNG58.png
645.4189453125		blank_white_screen	705	1321818	
659.935546875		blank_white_screen	705	1351548	
